review_id,source,post_date,rating,theme,theme_name,is_question,text,tokens,token_text,sentiment,sent_band,lda_topic,rating_num,mined_theme
R0253,App Store,2025-08-22,3.0,order_sync,订单漏单/同步延迟,0,小卖家一枚，漏单遇到过两次，重跑同步就好，希望能自动重试，老板已经在问我了,"['一枚', '漏单', '遇到', '两次', '重跑', '同步', '希望', '重试']",一枚 漏单 遇到 两次 重跑 同步 希望 重试,0.102,负面,多平台库存/超卖,3.0,订单同步与处理
R0459,小红书,2025-05-21,1.0,order_sync,订单漏单/同步延迟,0,求助，合单拆单逻辑乱，同一买家两单合了之后库存扣错，半夜还在手动补，大家注意避坑,"['合单', '拆单', '逻辑', '同一', '单合', '库存', '扣错']",合单 拆单 逻辑 同一 单合 库存 扣错,0.0,负面,其他使用体验,1.0,订单同步与处理
R0295,App Store,2025-03-20,3.0,praise,正向评价,0,吐槽一下，中规中矩不出错，跨境工具里算第一梯队,"['中规中矩', '出错', '跨境', '工具', '里算', '第一', '梯队']",中规中矩 出错 跨境 工具 里算 第一 梯队,0.991,正面,其他使用体验,3.0,正向评价
R0702,小红书,2025-05-14,2.0,inventory,多平台库存不同步/超卖,0,吐槽一下，TikTok和Temu共用一个仓库库存，两边对不上只能手动分，大家注意避坑,"['TikTok', 'Temu', '共用', '仓库', '库存', '两边', '对不上']",TikTok Temu 共用 仓库 库存 两边 对不上,0.001,负面,其他使用体验,2.0,多平台库存/超卖
R0452,官方社区,2025-08-11,2.0,order_sync,订单漏单/同步延迟,0,真的服了，黑五那几天订单堆积同步不过来，手动导单导到怀疑人生,"['黑五', '几天', '订单', '堆积', '同步', '过来', '导单', '导到', '怀疑', '人生']",黑五 几天 订单 堆积 同步 过来 导单 导到 怀疑 人生,0.104,负面,价格与收费,2.0,订单同步与处理
R0576,华为应用市场,2025-08-16,3.0,logistics,物流单号同步慢/回传失败,1,跟踪号换单号了要在哪个页面更新？,"['跟踪', '单号', '哪个', '页面', '更新']",跟踪 单号 哪个 页面 更新,0.002,负面,其他使用体验,3.0,物流同步与回传
R0390,官方社区,2025-05-17,5.0,support,客服响应慢/处理周期长,0,客观说一句，技术支持凌晨还在帮我处理面单问题，确实被感动到,"['技术支持', '处理', '面单', '感动']",技术支持 处理 面单 感动,0.723,正面,物流同步与回传,5.0,物流同步与回传
R0094,小红书,2025-08-13,5.0,praise,正向评价,0,客观说一句，手机端查订单看数据方便，出差也能盯店铺,"['端查', '订单', '数据', '方便', '出差']",端查 订单 数据 方便 出差,0.036,负面,价格与收费,5.0,订单同步与处理
R0462,小红书,2025-08-21,1.0,logistics,物流单号同步慢/回传失败,0,吐槽一下，发货了轨迹不更新，问就是物流商接口问题，买家天天催发货无语了,"['发货', '轨迹', '更新', '物流', '接口', '天天', '发货', '无语']",发货 轨迹 更新 物流 接口 天天 发货 无语,0.09,负面,其他使用体验,1.0,物流同步与回传
R0553,官方社区,2025-03-07,3.0,pricing,价格与收费争议,0,旺季实测，功能确实多但用不上的也打包收费，希望模块化自选,"['用不上', '打包', '收费', '希望', '模块化', '自选']",用不上 打包 收费 希望 模块化 自选,0.765,正面,多平台库存/超卖,3.0,价格与收费
R0718,官方社区,2025-03-01,5.0,praise,正向评价,0,吐槽一下，客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失😤,"['客户', '回访', '还给', '不像', '别家', '收钱']",客户 回访 还给 不像 别家 收钱,0.012,负面,其他使用体验,5.0,正向评价
R0634,小米应用商店,2025-05-22,4.0,logistics,物流单号同步慢/回传失败,1,发货后Temu后台不显示单号，有人知道怎么批量补传吗？,"['发货', 'Temu', '后台', '显示', '批量', '补传']",发货 Temu 后台 显示 批量 补传,0.07,负面,其他使用体验,4.0,物流同步与回传
R0992,小红书,2025-07-15,2.0,logistics,物流单号同步慢/回传失败,0,旺季实测，亚马逊订单换了跟踪号之后系统里不同步，轨迹直接断掉，仓库白忙一场,"['亚马逊', '订单', '跟踪', '同步', '轨迹', '断掉', '仓库', '白忙', '一场']",亚马逊 订单 跟踪 同步 轨迹 断掉 仓库 白忙 一场,0.294,负面,客服与工单,2.0,物流同步与回传
R0328,华为应用市场,2025-06-07,5.0,praise,正向评价,0,小卖家一枚，手机端查订单看数据方便，出差也能盯店铺,"['一枚', '端查', '订单', '数据', '方便', '出差']",一枚 端查 订单 数据 方便 出差,0.209,负面,价格与收费,5.0,订单同步与处理
R0616,App Store,2025-03-23,2.0,stability,系统卡顿/大促不稳定,0,吐槽一下，页面加载慢得像拨号上网，打开库存页要等十几秒，仓库白忙一场,"['页面', '加载', '慢得', '拨号上网', '打开', '库存', '十几秒', '仓库', '白忙', '一场']",页面 加载 慢得 拨号上网 打开 库存 十几秒 仓库 白忙 一场,0.001,负面,其他使用体验,2.0,多平台库存/超卖
R0133,小米应用商店,2025-04-04,1.0,order_sync,订单漏单/同步延迟,0,黑五那几天订单堆积同步不过来，手动导单导到怀疑人生，大促根本不敢放量 有没有同款情况的卖家,"['黑五', '几天', '订单', '堆积', '同步', '过来', '导单', '导到', '怀疑', '人生', '有没有']",黑五 几天 订单 堆积 同步 过来 导单 导到 怀疑 人生 有没有,0.017,负面,价格与收费,1.0,订单同步与处理
R0260,官方社区,2025-07-21,3.0,onboarding,上手成本高/引导不足,1,新员工培训课程在哪里报名？有录播可以回看吗？,"['员工', '培训', '课程', '哪里', '报名', '录播', '回看']",员工 培训 课程 哪里 报名 录播 回看,0.74,正面,客服与工单,3.0,上手与培训
R0219,小米应用商店,2025-03-16,3.0,praise,正向评价,0,中规中矩不出错，跨境工具里算第一梯队，老板已经在问我了,"['中规中矩', '出错', '跨境', '工具', '里算', '第一', '梯队']",中规中矩 出错 跨境 工具 里算 第一 梯队,0.969,正面,其他使用体验,3.0,正向评价
R0808,App Store,2025-06-04,5.0,praise,正向评价,0,客观说一句，免费版就够用，小卖家福音，客服回复也及时，五星，老板已经在问我了,"['免费版', '够用', '福音', '客服', '回复', '及时', '五星']",免费版 够用 福音 客服 回复 及时 五星,0.027,负面,其他使用体验,5.0,客服与工单
R0275,官方社区,2025-05-28,2.0,support,客服响应慢/处理周期长,0,吐槽一下，客服响应是真的慢，工单提交一天没人理，退款退到麻木,"['客服', '响应', '工单', '提交', '一天', '人理', '退款', '麻木']",客服 响应 工单 提交 一天 人理 退款 麻木,0.0,负面,客服与工单,2.0,客服与工单
R0143,华为应用市场,2025-03-26,1.0,inventory,多平台库存不同步/超卖,0,旺季实测，eBay活动锁库存不同步，活动结束就超卖了 有没有同款情况的卖家,"['eBay', '库存', '同步', '结束', '超卖', '有没有']",eBay 库存 同步 结束 超卖 有没有,0.287,负面,其他使用体验,1.0,多平台库存/超卖
R1017,知乎,2025-08-11,2.0,stability,系统卡顿/大促不稳定,0,真的服了，批量操作必卡死，一次审五百单要加载十分钟 我也遇到了,"['批量', '操作', '卡死', '一次', '五百', '单要', '加载', '十分钟', '遇到']",批量 操作 卡死 一次 五百 单要 加载 十分钟 遇到,0.011,负面,多平台库存/超卖,2.0,系统稳定性
R0474,App Store,2025-06-01,5.0,support,客服响应慢/处理周期长,0,小卖家一枚，技术支持凌晨还在帮我处理面单问题，确实被感动到,"['一枚', '技术支持', '处理', '面单', '感动']",一枚 技术支持 处理 面单 感动,0.949,正面,物流同步与回传,5.0,物流同步与回传
R0751,App Store,2025-07-11,1.0,listing,刊登与商品管理问题,0,客观说一句，Listing监控形同虚设，跟卖提醒一点不准 有没有同款情况的卖家,"['Listing', '监控', '形同虚设', '提醒', '一点', '不准', '有没有']",Listing 监控 形同虚设 提醒 一点 不准 有没有,0.0,负面,其他使用体验,1.0,刊登与商品
R0121,App Store,2025-03-03,1.0,order_sync,订单漏单/同步延迟,0,老用户说句公道话，异常订单不标红不提醒，混在正常单里差点发错，大家注意避坑,"['说句', '异常', '订单', '不标', '提醒', '混在', '正常', '单里', '差点', '发错']",说句 异常 订单 不标 提醒 混在 正常 单里 差点 发错,0.001,负面,价格与收费,1.0,订单同步与处理
R0142,华为应用市场,2025-06-24,1.0,listing,刊登与商品管理问题,0,老用户说句公道话，多平台铺货不能一键转，每个平台都要重新编辑,"['说句', '铺货', '不能', '一键', '每个', '重新', '编辑']",说句 铺货 不能 一键 每个 重新 编辑,0.286,负面,其他使用体验,1.0,刊登与商品
R0579,小红书,2025-07-29,1.0,logistics,物流单号同步慢/回传失败,0,发货了轨迹不更新，问就是物流商接口问题，有用点个赞,"['发货', '轨迹', '更新', '物流', '接口', '点个']",发货 轨迹 更新 物流 接口 点个,0.933,正面,其他使用体验,1.0,物流同步与回传
R0661,小米应用商店,2025-07-17,1.0,support,客服响应慢/处理周期长,0,求助，客服只会让清缓存重启，明显是bug也不承认,"['客服', '只会', '缓存', '重启', '明显', 'bug', '承认']",客服 只会 缓存 重启 明显 bug 承认,0.001,负面,其他使用体验,1.0,系统稳定性
R0262,官方社区,2025-05-05,2.0,logistics,物流单号同步慢/回传失败,0,换极兔之后单号经常回传失败，要手动一个个补，退款退到麻木 有没有同款情况的卖家😭,"['换极', '回传失败', '一个个', '退款', '麻木', '有没有']",换极 回传失败 一个个 退款 麻木 有没有,0.191,负面,客服与工单,2.0,物流同步与回传
R0406,华为应用市场,2025-08-19,2.0,stability,系统卡顿/大促不稳定,0,小卖家一枚，大促当天直接崩了一个小时，订单全积压,"['一枚', '订单', '积压']",一枚 订单 积压,0.16,负面,价格与收费,2.0,订单同步与处理
R0690,华为应用市场,2025-06-28,5.0,inventory,多平台库存不同步/超卖,0,超卖预警救了我好几次，库存一到阈值自动下架，速卖通评分稳了,"['超卖', '预警', '几次', '库存', '一到', '阈值', '下架', '速卖通', '评分']",超卖 预警 几次 库存 一到 阈值 下架 速卖通 评分,0.127,负面,多平台库存/超卖,5.0,多平台库存/超卖
R0145,App Store,2025-04-16,1.0,onboarding,上手成本高/引导不足,0,第一步店铺授权就卡住，操作指引和实际页面对不上，光这个每月损失不少钱，大家注意避坑,"['第一步', '授权', '卡住', '操作', '指引', '实际', '页面', '对不上']",第一步 授权 卡住 操作 指引 实际 页面 对不上,0.004,负面,其他使用体验,1.0,上手与培训
R0312,小米应用商店,2025-04-28,1.0,finance,对账与财务能力弱,0,用了大半年，财务模块学习成本高，会计研究一周说不如手工表，光这个每月损失不少钱，老板已经在问我了,"['大半年', '财务', '模块', '学习', '成本', '会计', '一周', '不如', '手工']",大半年 财务 模块 学习 成本 会计 一周 不如 手工,0.161,负面,物流同步与回传,1.0,财务对账
R0995,App Store,2025-03-17,1.0,support,客服响应慢/处理周期长,0,用了大半年，客服只会让清缓存重启，明显是bug也不承认,"['大半年', '客服', '只会', '缓存', '重启', '明显', 'bug', '承认']",大半年 客服 只会 缓存 重启 明显 bug 承认,0.004,负面,其他使用体验,1.0,系统稳定性
R0946,小米应用商店,2025-04-30,5.0,praise,正向评价,0,免费版就够用，小卖家福音，客服回复也及时，五星 有没有同款情况的卖家,"['免费版', '够用', '福音', '客服', '回复', '及时', '五星', '有没有']",免费版 够用 福音 客服 回复 及时 五星 有没有,0.057,负面,其他使用体验,5.0,客服与工单
R0953,小红书,2025-09-10,2.0,finance,对账与财务能力弱,0,小卖家一枚，多店铺成本混在一起，想算单店利润得自己拼数据，差评警告，大家注意避坑,"['一枚', '成本', '混在', '一起', '想算', '单店', '利润', '数据', '差评', '警告']",一枚 成本 混在 一起 想算 单店 利润 数据 差评 警告,0.0,负面,客服与工单,2.0,财务对账
R0793,App Store,2025-07-15,3.0,onboarding,上手成本高/引导不足,0,刚用觉得乱用顺了还好，前两周劝退期挺过去就行,"['刚用', '乱用', '还好', '两周', '劝退', '期挺', '过去', '就行']",刚用 乱用 还好 两周 劝退 期挺 过去 就行,0.332,负面,多平台库存/超卖,3.0,上手与培训
R0496,华为应用市场,2025-04-26,1.0,order_sync,订单漏单/同步延迟,0,吐槽一下，订单备注同步不过来，买家留言的赠品要求看不到，平台扣分扣到肉疼,"['订单', '备注', '同步', '过来', '留言', '赠品', '要求', '看不到']",订单 备注 同步 过来 留言 赠品 要求 看不到,0.02,负面,价格与收费,1.0,订单同步与处理
R0570,官方社区,2025-07-25,4.0,order_sync,订单漏单/同步延迟,0,旺季实测，自动审单规则真香，八成订单不用人工碰 有没有同款情况的卖家,"['自动审单', '真香', '八成', '订单', '不用', '人工', '有没有']",自动审单 真香 八成 订单 不用 人工 有没有,0.016,负面,其他使用体验,4.0,订单同步与处理
R0637,小米应用商店,2025-06-28,5.0,praise,正向评价,0,手机端查订单看数据方便，出差也能盯店铺 有没有同款情况的卖家,"['端查', '订单', '数据', '方便', '出差', '有没有']",端查 订单 数据 方便 出差 有没有,0.019,负面,价格与收费,5.0,订单同步与处理
