review_id,source,post_date,rating,theme,theme_name,is_question,text
R0160,小红书,2025-06-02,5,logistics,物流单号同步慢/回传失败,0,吐槽一下，云帆对接的物流渠道是真的全，4PX一键下单打单很顺，老板已经在问我了
R0359,官方社区,2025-05-19,4,logistics,物流单号同步慢/回传失败,0,求助，批量打单加自动回传，旺季一天三千单也没出错，有用点个赞🤦
R0562,官方社区,2025-08-11,3,finance,对账与财务能力弱,1,退款和平台罚款在利润里怎么体现？
R0721,小红书,2025-07-22,4,onboarding,上手成本高/引导不足,0,吐槽一下，刚用觉得乱用顺了还好，前两周劝退期挺过去就行！！！
R0006,官方社区,2025-08-08,3,pricing,价格与收费争议,0,旺季实测，功能确实多但用不上的也打包收费，希望模块化自选
R0493,官方社区,2025-04-13,5,logistics,物流单号同步慢/回传失败,1,跟踪号换单号了要在哪个页面更新？
R0769,App Store,2025-08-12,5,logistics,物流单号同步慢/回传失败,0,用了大半年，批量打单加自动回传，旺季一天三千单也没出错
R0557,华为应用市场,2025-05-17,5,order_sync,订单漏单/同步延迟,0,真的服了，自动审单规则真香，八成订单不用人工碰 #跨境电商
R0120,华为应用市场,2025-03-16,3,logistics,物流单号同步慢/回传失败,1,发货后订单状态多久变成已揽收？能手动触发同步吗？
R0756,小米应用商店,2025-06-13,1,support,客服响应慢/处理周期长,0,用了大半年，客服响应是真的慢，工单提交一天没人理
R0416,小红书,2025-07-03,1,stability,系统卡顿/大促不稳定,0,真的服了，更新之后bug更多，筛选器失灵数字错位，越更新越难用，大促根本不敢放量，大家注意避坑
R0697,知乎,2025-03-02,3,inventory,多平台库存不同步/超卖,1,库存同步频率在哪里调？能不能按店铺分别设置？
R0401,小红书,2025-08-04,2,support,客服响应慢/处理周期长,0,小卖家一枚，客服只会让清缓存重启，明显是bug也不承认，大家注意避坑🤦
R0306,App Store,2025-08-22,5,praise,正向评价,0,仓库从纸单换到PDA拣货，错发率基本归零 #跨境电商
R0308,小红书,2025-08-30,2,finance,对账与财务能力弱,0,小卖家一枚，多店铺成本混在一起，想算单店利润得自己拼数据，差评警告，大家注意避坑
R0581,官方社区,2025-04-16,3,finance,对账与财务能力弱,1,虾皮平台扣费怎么和订单逐单对账？求操作教程
R0043,App Store,2025-04-14,3,inventory,多平台库存不同步/超卖,1,采购在途数量怎么统计？为什么和供应商发货数对不上？
R0999,知乎,2025-08-28,,ad,广告灌水,0,刷单测评资源稳如狗 主页有联系方式
R0236,华为应用市场,2025-07-08,5,praise,正向评价,0,客观说一句，自动化规则省了一个运营人力，光这个年费就回本 #跨境电商
R0467,App Store,2025-08-21,1,logistics,物流单号同步慢/回传失败,0,老用户说句公道话，物流超时预警根本不触发，等买家投诉才知道包裹卡了，光这个每月损失不少钱服了
R0846,官方社区,2025-03-17,5,praise,正向评价,0,多店铺多平台统一管理，TikTok Shop扩店一点不慌！！！
R0850,小红书,2025-04-07,5,praise,正向评价,0,用了大半年，免费版就够用，小卖家福音，客服回复也及时，五星 #跨境电商
R0560,华为应用市场,2025-05-23,1,pricing,价格与收费争议,0,旺季实测，年费比去年贵了将近三成，功能还是那些功能，买家天天催发货 #跨境电商
R0729,知乎,2025-05-17,2,support,客服响应慢/处理周期长,0,群里@技术支持经常石沉大海，还得私聊CSM催，平台扣分扣到肉疼，大家注意避坑
